[SYS] 2024/11/06 - 14:38:09 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:04:35 | batch update started 
[SYS] 2024/11/06 - 16:04:35 | batch update finished 
[SYS] 2024/11/06 - 16:04:45 | batch update started 
[SYS] 2024/11/06 - 16:04:45 | batch update finished 
[SYS] 2024/11/06 - 16:04:55 | batch update started 
[SYS] 2024/11/06 - 16:04:55 | batch update finished 
[SYS] 2024/11/06 - 16:05:05 | batch update started 
[SYS] 2024/11/06 - 16:05:05 | batch update finished 
[SYS] 2024/11/06 - 16:05:15 | batch update started 
[SYS] 2024/11/06 - 16:05:15 | batch update finished 
[SYS] 2024/11/06 - 16:05:25 | batch update started 
[SYS] 2024/11/06 - 16:05:25 | batch update finished 
[SYS] 2024/11/06 - 16:05:35 | batch update started 
[SYS] 2024/11/06 - 16:05:35 | batch update finished 
[SYS] 2024/11/06 - 16:05:45 | batch update started 
[SYS] 2024/11/06 - 16:05:45 | batch update finished 
[GIN] 2024/11/06 - 16:05:46 | 2024110616054649699167186863421 | 200 |    5.466258ms |    192.168.65.1 |     GET /api/user/available_models
[SYS] 2024/11/06 - 16:05:55 | batch update started 
[SYS] 2024/11/06 - 16:05:55 | batch update finished 
[SYS] 2024/11/06 - 16:06:05 | batch update started 
[SYS] 2024/11/06 - 16:06:05 | batch update finished 
[SYS] 2024/11/06 - 16:06:15 | batch update started 
[SYS] 2024/11/06 - 16:06:15 | batch update finished 
[SYS] 2024/11/06 - 16:06:25 | batch update started 
[SYS] 2024/11/06 - 16:06:25 | batch update finished 
[SYS] 2024/11/06 - 16:06:35 | batch update started 
[SYS] 2024/11/06 - 16:06:35 | batch update finished 
[GIN] 2024/11/06 - 16:06:44 | 2024110616064428275288385090022 | 200 |    5.660218ms |    192.168.65.1 |    POST /api/token/
[SYS] 2024/11/06 - 16:06:46 | batch update started 
[SYS] 2024/11/06 - 16:06:46 | batch update finished 
[GIN] 2024/11/06 - 16:06:47 | 2024110616064784106394673064808 | 200 |    5.617069ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[SYS] 2024/11/06 - 16:06:56 | batch update started 
[SYS] 2024/11/06 - 16:06:56 | batch update finished 
[GIN] 2024/11/06 - 16:06:56 | 2024110616065689116105005612181 | 200 |    5.546393ms |    192.168.65.1 |  DELETE /api/token/3
[SYS] 2024/11/06 - 16:07:06 | batch update started 
[SYS] 2024/11/06 - 16:07:06 | batch update finished 
[SYS] 2024/11/06 - 16:07:16 | batch update started 
[SYS] 2024/11/06 - 16:07:16 | batch update finished 
[SYS] 2024/11/06 - 16:07:26 | batch update started 
[SYS] 2024/11/06 - 16:07:26 | batch update finished 
[SYS] 2024/11/06 - 16:07:36 | batch update started 
[SYS] 2024/11/06 - 16:07:36 | batch update finished 
[SYS] 2024/11/06 - 16:07:46 | batch update started 
[SYS] 2024/11/06 - 16:07:46 | batch update finished 
[SYS] 2024/11/06 - 16:07:56 | batch update started 
[SYS] 2024/11/06 - 16:07:56 | batch update finished 
[SYS] 2024/11/06 - 16:08:06 | batch update started 
[SYS] 2024/11/06 - 16:08:06 | batch update finished 
[SYS] 2024/11/06 - 16:08:16 | batch update started 
[SYS] 2024/11/06 - 16:08:16 | batch update finished 
[SYS] 2024/11/06 - 16:08:26 | batch update started 
[SYS] 2024/11/06 - 16:08:26 | batch update finished 
[SYS] 2024/11/06 - 16:08:36 | batch update started 
[SYS] 2024/11/06 - 16:08:36 | batch update finished 
[SYS] 2024/11/06 - 16:08:46 | batch update started 
[SYS] 2024/11/06 - 16:08:46 | batch update finished 
[SYS] 2024/11/06 - 16:08:56 | batch update started 
[SYS] 2024/11/06 - 16:08:56 | batch update finished 
[SYS] 2024/11/06 - 16:09:06 | batch update started 
[SYS] 2024/11/06 - 16:09:06 | batch update finished 
[SYS] 2024/11/06 - 16:09:16 | batch update started 
[SYS] 2024/11/06 - 16:09:16 | batch update finished 
[SYS] 2024/11/06 - 16:09:26 | batch update started 
[SYS] 2024/11/06 - 16:09:26 | batch update finished 
[SYS] 2024/11/06 - 16:09:36 | batch update started 
[SYS] 2024/11/06 - 16:09:36 | batch update finished 
[SYS] 2024/11/06 - 16:09:46 | batch update started 
[SYS] 2024/11/06 - 16:09:46 | batch update finished 
[SYS] 2024/11/06 - 16:09:56 | batch update started 
[SYS] 2024/11/06 - 16:09:56 | batch update finished 
[SYS] 2024/11/06 - 16:10:06 | batch update started 
[SYS] 2024/11/06 - 16:10:06 | batch update finished 
[SYS] 2024/11/06 - 16:10:16 | batch update started 
[SYS] 2024/11/06 - 16:10:16 | batch update finished 
[SYS] 2024/11/06 - 16:10:26 | batch update started 
[SYS] 2024/11/06 - 16:10:26 | batch update finished 
[SYS] 2024/11/06 - 16:10:36 | batch update started 
[SYS] 2024/11/06 - 16:10:36 | batch update finished 
[SYS] 2024/11/06 - 16:10:46 | batch update started 
[SYS] 2024/11/06 - 16:10:46 | batch update finished 
[SYS] 2024/11/06 - 16:10:56 | batch update started 
[SYS] 2024/11/06 - 16:10:56 | batch update finished 
[SYS] 2024/11/06 - 16:11:06 | batch update started 
[SYS] 2024/11/06 - 16:11:06 | batch update finished 
[SYS] 2024/11/06 - 16:11:16 | batch update started 
[SYS] 2024/11/06 - 16:11:16 | batch update finished 
[SYS] 2024/11/06 - 16:11:34 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:11:34 | using MySQL as database 
[FATAL] 2024/11/06 - 16:11:34 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:11:34 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:11:34 | using MySQL as database 
[FATAL] 2024/11/06 - 16:11:34 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:11:35 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:11:35 | using MySQL as database 
[FATAL] 2024/11/06 - 16:11:35 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:11:36 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:11:36 | using MySQL as database 
[FATAL] 2024/11/06 - 16:11:36 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:11:37 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:11:37 | using MySQL as database 
[SYS] 2024/11/06 - 16:11:37 | database migration started 
[SYS] 2024/11/06 - 16:11:37 | database migrated 
[SYS] 2024/11/06 - 16:11:37 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2024/11/06 - 16:11:37 | using theme default 
[SYS] 2024/11/06 - 16:11:37 | memory cache enabled 
[SYS] 2024/11/06 - 16:11:37 | sync frequency: 600 seconds 
[SYS] 2024/11/06 - 16:11:37 | channels synced from database 
[SYS] 2024/11/06 - 16:11:37 | batch update enabled with interval 10s 
[SYS] 2024/11/06 - 16:11:37 | initializing token encoders 
[SYS] 2024/11/06 - 16:11:43 | token encoders initialized 
[SYS] 2024/11/06 - 16:11:43 | server started on http://localhost:3000 
[SYS] 2024/11/06 - 16:11:47 | batch update started 
[SYS] 2024/11/06 - 16:11:47 | batch update finished 
[SYS] 2024/11/06 - 16:11:56 | CacheGetTokenByKey failed: record not found 
[ERR] 2024/11/06 - 16:11:56 | 2024110616115660589477596345294 | 无效的令牌 
[GIN] 2024/11/06 - 16:11:56 | 2024110616115660589477596345294 | 401 |    3.950408ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:11:57 | batch update started 
[SYS] 2024/11/06 - 16:11:57 | batch update finished 
[SYS] 2024/11/06 - 16:12:07 | batch update started 
[SYS] 2024/11/06 - 16:12:07 | batch update finished 
[SYS] 2024/11/06 - 16:12:17 | batch update started 
[SYS] 2024/11/06 - 16:12:17 | batch update finished 
[SYS] 2024/11/06 - 16:12:27 | batch update started 
[SYS] 2024/11/06 - 16:12:27 | batch update finished 
[SYS] 2024/11/06 - 16:12:37 | batch update started 
[SYS] 2024/11/06 - 16:12:37 | batch update finished 
[GIN] 2024/11/06 - 16:12:43 | 2024110616124375590051673821376 | 200 |      427.11µs |    192.168.65.1 |     GET /
[GIN] 2024/11/06 - 16:12:44 | 202411061612442072673639762706 | 200 |     617.531µs |    192.168.65.1 |     GET /api/status
[GIN] 2024/11/06 - 16:12:44 | 202411061612445202651165725897 | 200 |     217.194µs |    192.168.65.1 |     GET /api/notice
[GIN] 2024/11/06 - 16:12:44 | 202411061612445297972249804944 | 200 |     143.133µs |    192.168.65.1 |     GET /api/home_page_content
[GIN] 2024/11/06 - 16:12:45 | 2024110616124571123166208977102 | 200 |     928.019µs |    192.168.65.1 |     GET /api/models
[GIN] 2024/11/06 - 16:12:45 | 2024110616124570850165786064036 | 200 |    5.800874ms |    192.168.65.1 |     GET /api/channel/?p=0
[SYS] 2024/11/06 - 16:12:47 | batch update started 
[SYS] 2024/11/06 - 16:12:47 | batch update finished 
[SYS] 2024/11/06 - 16:12:57 | batch update started 
[SYS] 2024/11/06 - 16:12:57 | batch update finished 
[SYS] 2024/11/06 - 16:13:07 | batch update started 
[SYS] 2024/11/06 - 16:13:07 | batch update finished 
[SYS] 2024/11/06 - 16:13:17 | batch update started 
[SYS] 2024/11/06 - 16:13:17 | batch update finished 
[SYS] 2024/11/06 - 16:13:27 | batch update started 
[SYS] 2024/11/06 - 16:13:27 | batch update finished 
[SYS] 2024/11/06 - 16:13:37 | batch update started 
[SYS] 2024/11/06 - 16:13:37 | batch update finished 
[SYS] 2024/11/06 - 16:13:47 | batch update started 
[SYS] 2024/11/06 - 16:13:47 | batch update finished 
[SYS] 2024/11/06 - 16:13:57 | batch update started 
[SYS] 2024/11/06 - 16:13:57 | batch update finished 
[SYS] 2024/11/06 - 16:14:07 | batch update started 
[SYS] 2024/11/06 - 16:14:07 | batch update finished 
[SYS] 2024/11/06 - 16:14:17 | batch update started 
[SYS] 2024/11/06 - 16:14:17 | batch update finished 
[GIN] 2024/11/06 - 16:14:18 | 2024110616141842703357544981975 | 200 |    2.658756ms |    192.168.65.1 |     GET /api/channel/models
[GIN] 2024/11/06 - 16:14:18 | 2024110616141842869177423233041 | 200 |     278.853µs |    192.168.65.1 |     GET /api/group/
[GIN] 2024/11/06 - 16:14:18 | 2024110616141842731870306844812 | 200 |   20.778595ms |    192.168.65.1 |     GET /api/channel/4
[SYS] 2024/11/06 - 16:14:27 | batch update started 
[SYS] 2024/11/06 - 16:14:27 | batch update finished 
[SYS] 2024/11/06 - 16:14:37 | batch update started 
[SYS] 2024/11/06 - 16:14:37 | batch update finished 
[GIN] 2024/11/06 - 16:14:41 | 202411061614418178876598644691 | 200 |    1.569986ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/11/06 - 16:14:41 | 202411061614419268756689119054 | 200 |     505.097µs |    192.168.65.1 |     GET /api/models
[SYS] 2024/11/06 - 16:14:47 | batch update started 
[SYS] 2024/11/06 - 16:14:47 | batch update finished 
[SYS] 2024/11/06 - 16:14:57 | batch update started 
[SYS] 2024/11/06 - 16:14:57 | batch update finished 
[SYS] 2024/11/06 - 16:15:07 | batch update started 
[SYS] 2024/11/06 - 16:15:07 | batch update finished 
[SYS] 2024/11/06 - 16:15:11 | CacheGetTokenByKey failed: record not found 
[ERR] 2024/11/06 - 16:15:11 | 2024110616151188683122371280850 | 无效的令牌 
[GIN] 2024/11/06 - 16:15:11 | 2024110616151188683122371280850 | 401 |     2.44544ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:15:17 | batch update started 
[SYS] 2024/11/06 - 16:15:17 | batch update finished 
[SYS] 2024/11/06 - 16:15:27 | CacheGetTokenByKey failed: record not found 
[ERR] 2024/11/06 - 16:15:27 | 2024110616152771169404300450492 | 无效的令牌 
[GIN] 2024/11/06 - 16:15:27 | 2024110616152771169404300450492 | 401 |    5.566381ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:15:27 | batch update started 
[SYS] 2024/11/06 - 16:15:27 | batch update finished 
[SYS] 2024/11/06 - 16:15:37 | batch update started 
[SYS] 2024/11/06 - 16:15:37 | batch update finished 
[GIN] 2024/11/06 - 16:15:39 | 2024110616153974811005291124502 | 200 |    1.779577ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[GIN] 2024/11/06 - 16:15:46 | 2024110616154659234006186016199 | 200 |    2.836504ms |    192.168.65.1 |     GET /api/token/4
[GIN] 2024/11/06 - 16:15:46 | 2024110616154659861183264844827 | 200 |    3.610131ms |    192.168.65.1 |     GET /api/user/available_models
[SYS] 2024/11/06 - 16:15:47 | batch update started 
[SYS] 2024/11/06 - 16:15:47 | batch update finished 
[GIN] 2024/11/06 - 16:15:52 | 2024110616155271574991113647175 | 200 |    5.511576ms |    192.168.65.1 |     PUT /api/token/
[GIN] 2024/11/06 - 16:15:55 | 2024110616155579414321829535477 | 200 |    1.343287ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[SYS] 2024/11/06 - 16:15:57 | batch update started 
[SYS] 2024/11/06 - 16:15:57 | batch update finished 
[SYS] 2024/11/06 - 16:16:07 | batch update started 
[SYS] 2024/11/06 - 16:16:07 | batch update finished 
[SYS] 2024/11/06 - 16:16:17 | batch update started 
[SYS] 2024/11/06 - 16:16:17 | batch update finished 
[SYS] 2024/11/06 - 16:16:27 | batch update started 
[SYS] 2024/11/06 - 16:16:27 | batch update finished 
[SYS] 2024/11/06 - 16:16:37 | batch update started 
[SYS] 2024/11/06 - 16:16:37 | batch update finished 
[SYS] 2024/11/06 - 16:16:47 | batch update started 
[SYS] 2024/11/06 - 16:16:47 | batch update finished 
[SYS] 2024/11/06 - 16:16:57 | batch update started 
[SYS] 2024/11/06 - 16:16:57 | batch update finished 
[SYS] 2024/11/06 - 16:17:07 | batch update started 
[SYS] 2024/11/06 - 16:17:07 | batch update finished 
[SYS] 2024/11/06 - 16:17:17 | batch update started 
[SYS] 2024/11/06 - 16:17:17 | batch update finished 
[SYS] 2024/11/06 - 16:17:27 | batch update started 
[SYS] 2024/11/06 - 16:17:27 | batch update finished 
[SYS] 2024/11/06 - 16:17:37 | batch update started 
[SYS] 2024/11/06 - 16:17:37 | batch update finished 
[SYS] 2024/11/06 - 16:17:47 | batch update started 
[SYS] 2024/11/06 - 16:17:47 | batch update finished 
[SYS] 2024/11/06 - 16:17:57 | batch update started 
[SYS] 2024/11/06 - 16:17:57 | batch update finished 
[SYS] 2024/11/06 - 16:18:16 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:18:16 | using MySQL as database 
[FATAL] 2024/11/06 - 16:18:16 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:18:17 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:18:17 | using MySQL as database 
[FATAL] 2024/11/06 - 16:18:17 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:18:17 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:18:17 | using MySQL as database 
[FATAL] 2024/11/06 - 16:18:17 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:18:18 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:18:18 | using MySQL as database 
[FATAL] 2024/11/06 - 16:18:18 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/11/06 - 16:18:20 | One API v0.6.7 started 
[SYS] 2024/11/06 - 16:18:20 | using MySQL as database 
[SYS] 2024/11/06 - 16:18:20 | database migration started 
[SYS] 2024/11/06 - 16:18:20 | database migrated 
[SYS] 2024/11/06 - 16:18:20 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2024/11/06 - 16:18:20 | using theme default 
[SYS] 2024/11/06 - 16:18:20 | memory cache enabled 
[SYS] 2024/11/06 - 16:18:20 | sync frequency: 600 seconds 
[SYS] 2024/11/06 - 16:18:20 | channels synced from database 
[SYS] 2024/11/06 - 16:18:20 | batch update enabled with interval 10s 
[SYS] 2024/11/06 - 16:18:20 | initializing token encoders 
[SYS] 2024/11/06 - 16:18:30 | batch update started 
[SYS] 2024/11/06 - 16:18:30 | batch update finished 
[SYS] 2024/11/06 - 16:18:31 | token encoders initialized 
[SYS] 2024/11/06 - 16:18:31 | server started on http://localhost:3000 
[SYS] 2024/11/06 - 16:18:40 | batch update started 
[SYS] 2024/11/06 - 16:18:40 | batch update finished 
[SYS] 2024/11/06 - 16:18:45 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:18:45 | 2024110616184575861245945776355 | user 1 has enough quota 499999999654970, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 16:18:47 | 2024110616184575861245945776355 | 200 |  1.676594141s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:18:47 | 2024110616184575861245945776355 | record consume log: userId=1, channelId=1, promptTokens=6, completionTokens=28, modelName=glm-4-plus, tokenName=MyModel, quota=1020, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/11/06 - 16:18:50 | batch update started 
[SYS] 2024/11/06 - 16:18:50 | batch update finished 
[SYS] 2024/11/06 - 16:19:00 | batch update started 
[SYS] 2024/11/06 - 16:19:00 | batch update finished 
[SYS] 2024/11/06 - 16:19:10 | batch update started 
[SYS] 2024/11/06 - 16:19:10 | batch update finished 
[SYS] 2024/11/06 - 16:19:20 | batch update started 
[SYS] 2024/11/06 - 16:19:20 | batch update finished 
[SYS] 2024/11/06 - 16:19:30 | batch update started 
[SYS] 2024/11/06 - 16:19:30 | batch update finished 
[SYS] 2024/11/06 - 16:19:40 | batch update started 
[SYS] 2024/11/06 - 16:19:40 | batch update finished 
[SYS] 2024/11/06 - 16:19:50 | batch update started 
[SYS] 2024/11/06 - 16:19:50 | batch update finished 
[SYS] 2024/11/06 - 16:20:00 | batch update started 
[SYS] 2024/11/06 - 16:20:00 | batch update finished 
[SYS] 2024/11/06 - 16:20:10 | batch update started 
[SYS] 2024/11/06 - 16:20:10 | batch update finished 
[SYS] 2024/11/06 - 16:20:20 | batch update started 
[SYS] 2024/11/06 - 16:20:20 | batch update finished 
[SYS] 2024/11/06 - 16:20:30 | batch update started 
[SYS] 2024/11/06 - 16:20:30 | batch update finished 
[SYS] 2024/11/06 - 16:20:40 | batch update started 
[SYS] 2024/11/06 - 16:20:40 | batch update finished 
[SYS] 2024/11/06 - 16:20:50 | batch update started 
[SYS] 2024/11/06 - 16:20:50 | batch update finished 
[SYS] 2024/11/06 - 16:21:00 | batch update started 
[SYS] 2024/11/06 - 16:21:00 | batch update finished 
[SYS] 2024/11/06 - 16:21:10 | batch update started 
[SYS] 2024/11/06 - 16:21:10 | batch update finished 
[SYS] 2024/11/06 - 16:21:20 | batch update started 
[SYS] 2024/11/06 - 16:21:20 | batch update finished 
[SYS] 2024/11/06 - 16:21:30 | batch update started 
[SYS] 2024/11/06 - 16:21:30 | batch update finished 
[SYS] 2024/11/06 - 16:21:40 | batch update started 
[SYS] 2024/11/06 - 16:21:40 | batch update finished 
[SYS] 2024/11/06 - 16:21:50 | batch update started 
[SYS] 2024/11/06 - 16:21:50 | batch update finished 
[SYS] 2024/11/06 - 16:22:00 | batch update started 
[SYS] 2024/11/06 - 16:22:00 | batch update finished 
[SYS] 2024/11/06 - 16:22:10 | batch update started 
[SYS] 2024/11/06 - 16:22:10 | batch update finished 
[SYS] 2024/11/06 - 16:22:20 | batch update started 
[SYS] 2024/11/06 - 16:22:20 | batch update finished 
[SYS] 2024/11/06 - 16:22:30 | batch update started 
[SYS] 2024/11/06 - 16:22:30 | batch update finished 
[SYS] 2024/11/06 - 16:22:40 | batch update started 
[SYS] 2024/11/06 - 16:22:40 | batch update finished 
[SYS] 2024/11/06 - 16:22:50 | batch update started 
[SYS] 2024/11/06 - 16:22:50 | batch update finished 
[SYS] 2024/11/06 - 16:23:00 | batch update started 
[SYS] 2024/11/06 - 16:23:00 | batch update finished 
[SYS] 2024/11/06 - 16:23:10 | batch update started 
[SYS] 2024/11/06 - 16:23:10 | batch update finished 
[SYS] 2024/11/06 - 16:23:20 | batch update started 
[SYS] 2024/11/06 - 16:23:20 | batch update finished 
[SYS] 2024/11/06 - 16:23:30 | batch update started 
[SYS] 2024/11/06 - 16:23:30 | batch update finished 
[SYS] 2024/11/06 - 16:23:40 | batch update started 
[SYS] 2024/11/06 - 16:23:40 | batch update finished 
[SYS] 2024/11/06 - 16:23:50 | batch update started 
[SYS] 2024/11/06 - 16:23:50 | batch update finished 
[SYS] 2024/11/06 - 16:24:00 | batch update started 
[SYS] 2024/11/06 - 16:24:00 | batch update finished 
[SYS] 2024/11/06 - 16:24:10 | batch update started 
[SYS] 2024/11/06 - 16:24:10 | batch update finished 
[SYS] 2024/11/06 - 16:24:20 | batch update started 
[SYS] 2024/11/06 - 16:24:20 | batch update finished 
[SYS] 2024/11/06 - 16:24:30 | batch update started 
[SYS] 2024/11/06 - 16:24:30 | batch update finished 
[SYS] 2024/11/06 - 16:24:40 | batch update started 
[SYS] 2024/11/06 - 16:24:40 | batch update finished 
[SYS] 2024/11/06 - 16:24:50 | batch update started 
[SYS] 2024/11/06 - 16:24:50 | batch update finished 
[SYS] 2024/11/06 - 16:25:00 | batch update started 
[SYS] 2024/11/06 - 16:25:00 | batch update finished 
[SYS] 2024/11/06 - 16:25:10 | batch update started 
[SYS] 2024/11/06 - 16:25:10 | batch update finished 
[SYS] 2024/11/06 - 16:25:20 | batch update started 
[SYS] 2024/11/06 - 16:25:20 | batch update finished 
[SYS] 2024/11/06 - 16:25:30 | batch update started 
[SYS] 2024/11/06 - 16:25:30 | batch update finished 
[SYS] 2024/11/06 - 16:25:40 | batch update started 
[SYS] 2024/11/06 - 16:25:40 | batch update finished 
[SYS] 2024/11/06 - 16:25:50 | batch update started 
[SYS] 2024/11/06 - 16:25:50 | batch update finished 
[SYS] 2024/11/06 - 16:26:00 | batch update started 
[SYS] 2024/11/06 - 16:26:00 | batch update finished 
[SYS] 2024/11/06 - 16:26:10 | batch update started 
[SYS] 2024/11/06 - 16:26:10 | batch update finished 
[SYS] 2024/11/06 - 16:26:20 | batch update started 
[SYS] 2024/11/06 - 16:26:20 | batch update finished 
[SYS] 2024/11/06 - 16:26:30 | batch update started 
[SYS] 2024/11/06 - 16:26:30 | batch update finished 
[SYS] 2024/11/06 - 16:26:40 | batch update started 
[SYS] 2024/11/06 - 16:26:40 | batch update finished 
[SYS] 2024/11/06 - 16:26:50 | batch update started 
[SYS] 2024/11/06 - 16:26:50 | batch update finished 
[SYS] 2024/11/06 - 16:27:00 | batch update started 
[SYS] 2024/11/06 - 16:27:00 | batch update finished 
[SYS] 2024/11/06 - 16:27:10 | batch update started 
[SYS] 2024/11/06 - 16:27:10 | batch update finished 
[SYS] 2024/11/06 - 16:27:20 | batch update started 
[SYS] 2024/11/06 - 16:27:20 | batch update finished 
[SYS] 2024/11/06 - 16:27:29 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:27:29 | 2024110616272932380064857268627 | user 1 has enough quota 499999999653950, trusted and no need to pre-consume 
[SYS] 2024/11/06 - 16:27:30 | batch update started 
[SYS] 2024/11/06 - 16:27:30 | batch update finished 
[GIN] 2024/11/06 - 16:27:31 | 2024110616272932380064857268627 | 200 |  1.935691249s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:27:31 | 2024110616272932380064857268627 | record consume log: userId=1, channelId=4, promptTokens=6, completionTokens=28, modelName=glm-4-plus, tokenName=MyModel, quota=1020, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/11/06 - 16:27:40 | batch update started 
[SYS] 2024/11/06 - 16:27:40 | batch update finished 
[SYS] 2024/11/06 - 16:27:50 | batch update started 
[SYS] 2024/11/06 - 16:27:50 | batch update finished 
[SYS] 2024/11/06 - 16:28:00 | batch update started 
[SYS] 2024/11/06 - 16:28:00 | batch update finished 
[SYS] 2024/11/06 - 16:28:10 | batch update started 
[SYS] 2024/11/06 - 16:28:10 | batch update finished 
[SYS] 2024/11/06 - 16:28:20 | syncing channels from database 
[SYS] 2024/11/06 - 16:28:20 | syncing options from database 
[SYS] 2024/11/06 - 16:28:20 | channels synced from database 
[SYS] 2024/11/06 - 16:28:20 | batch update started 
[SYS] 2024/11/06 - 16:28:20 | batch update finished 
[SYS] 2024/11/06 - 16:28:30 | batch update started 
[SYS] 2024/11/06 - 16:28:30 | batch update finished 
[SYS] 2024/11/06 - 16:28:40 | batch update started 
[SYS] 2024/11/06 - 16:28:40 | batch update finished 
[SYS] 2024/11/06 - 16:28:43 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:28:43 | 2024110616284326260590021792313 | user 1 has enough quota 499999999652930, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 16:28:45 | 2024110616284326260590021792313 | 200 |  2.150949417s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:28:45 | 2024110616284326260590021792313 | record consume log: userId=1, channelId=4, promptTokens=23, completionTokens=55, modelName=glm-4-plus, tokenName=MyModel, quota=2340, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/11/06 - 16:28:50 | batch update started 
[SYS] 2024/11/06 - 16:28:50 | batch update finished 
[SYS] 2024/11/06 - 16:29:00 | batch update started 
[SYS] 2024/11/06 - 16:29:00 | batch update finished 
[SYS] 2024/11/06 - 16:29:10 | batch update started 
[SYS] 2024/11/06 - 16:29:10 | batch update finished 
[SYS] 2024/11/06 - 16:29:20 | batch update started 
[SYS] 2024/11/06 - 16:29:20 | batch update finished 
[SYS] 2024/11/06 - 16:29:30 | batch update started 
[SYS] 2024/11/06 - 16:29:30 | batch update finished 
[SYS] 2024/11/06 - 16:29:40 | batch update started 
[SYS] 2024/11/06 - 16:29:40 | batch update finished 
[SYS] 2024/11/06 - 16:29:50 | batch update started 
[SYS] 2024/11/06 - 16:29:50 | batch update finished 
[SYS] 2024/11/06 - 16:30:00 | batch update started 
[SYS] 2024/11/06 - 16:30:00 | batch update finished 
[SYS] 2024/11/06 - 16:30:10 | batch update started 
[SYS] 2024/11/06 - 16:30:10 | batch update finished 
[SYS] 2024/11/06 - 16:30:20 | batch update started 
[SYS] 2024/11/06 - 16:30:20 | batch update finished 
[SYS] 2024/11/06 - 16:30:30 | batch update started 
[SYS] 2024/11/06 - 16:30:30 | batch update finished 
[SYS] 2024/11/06 - 16:30:40 | batch update started 
[SYS] 2024/11/06 - 16:30:40 | batch update finished 
[SYS] 2024/11/06 - 16:30:50 | batch update started 
[SYS] 2024/11/06 - 16:30:50 | batch update finished 
[SYS] 2024/11/06 - 16:31:00 | batch update started 
[SYS] 2024/11/06 - 16:31:00 | batch update finished 
[SYS] 2024/11/06 - 16:31:10 | batch update started 
[SYS] 2024/11/06 - 16:31:10 | batch update finished 
[SYS] 2024/11/06 - 16:31:21 | batch update started 
[SYS] 2024/11/06 - 16:31:21 | batch update finished 
[SYS] 2024/11/06 - 16:31:31 | batch update started 
[SYS] 2024/11/06 - 16:31:31 | batch update finished 
[ERR] 2024/11/06 - 16:31:34 | 2024110616313413204416008466500 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:31:34 | 2024110616313413204416008466500 | 403 |    7.138242ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:31:34 | 2024110616313423009193911785280 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:31:34 | 2024110616313423009193911785280 | 403 |    1.818472ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:31:34 | 2024110616313425039978513944951 | 该令牌无权使用模型：text-embedding-ada-002 
